"Ambrožev trg";133;"920B7B88-0A5A-4DE8-9CB1-7935A92F61C1";"14,5172493587762";"46,0495728420941"
"Podlipa hrast";1330;"85BE0F6C-797C-4C45-AD64-C59A8019FB37";"14,2625932267851";"45,9897421601614"
"Podlipa Podlogar";1331;"E42B3485-01DB-4F25-A677-D0A780BD1D47";"14,2498228105852";"45,993870217255"
"Podlipa pri tran.";1332;"1B398C1A-15DE-4C29-897F-FFA3798968CA";"14,2396788733698";"45,9969705642104"
"Podlipa Vičič";1333;"DFA22E4A-4707-4AB8-92DB-A5C05B6B5B1A";"14,2287051366259";"46,001639034477"
"Podlipa";1334;"5620B5D2-6D2D-4676-9B48-D508CCE82802";"14,2231742810355";"46,0056866477429"
"Podlipa Kovtrov z.";1335;"571974B2-AEC8-4BBB-AFD6-AE6D130D17D3";"14,2176269222695";"46,0099318285939"
"Podlipa Županov z.";1336;"6A1614A2-D326-4C53-BF54-6C5EC10FB186";"14,2250688035083";"46,0077959548486"
"Podlipa Zukancov z.";1337;"C53389D4-B006-4378-9BE5-18660A8486B5";"14,2159054576407";"46,0147968376715"
"Smrečje/Vrhniko Samija";1338;"6516CCC5-B037-434F-961B-AB8B59D50136";"14,2141853942917";"46,0186270868897"
"Smrečje/Vrhniko pri Mihu";1339;"254FE338-F278-4D3D-B250-0B354C584C75";"14,1943727112411";"46,0195781956885"
"Ambrožev trg";134;"C78C615B-6BEE-42CC-A524-94CCD593124A";"14,5168919025372";"46,0495752574493"
"Smrečje/Vrh.pri Kapelici";1340;"9A1704FB-61F0-471D-AB99-C64A63B56CE3";"14,1921815872192";"46,0153160095215"
"Smrečje/Vrhniko";1341;"52B89D52-8E62-4712-98BD-81FEE4E1A053";"14,1943465669262";"46,0133605727935"
"Verd K";1342;"8506864C-0556-42B8-8425-0C04326182F2";"14,302950290072";"45,9583719976202"
"Podgora/Verdu";1343;"80C151D7-A04B-400C-9BB8-234E6D26F637";"14,3198194037191";"45,9582979078551"
"Bistra";1344;"6C637F73-E489-4717-A490-23C919FA3262";"14,3328673089464";"45,946029579653"
"Dol pri Borovnici Pivk";1345;"CE2F3898-8C44-48F7-B1DC-52FDB57C623F";"14,3481627442556";"45,930186893553"
"Dol pri Borovnici Majer";1346;"560DB208-0872-4087-91CE-6BF983589132";"14,3548170614815";"45,928451965857"
"Borovnica K";1347;"ADE682FC-30AC-43E2-ABA1-6D849005EC4D";"14,3623746066383";"45,9215434016647"
"Borovnica Merc.";1348;"411D5C13-0BD9-42D9-95EA-44557171B01D";"14,364207631697";"45,9190791671042"
"Borovnica most";1349;"2966334D-D453-4783-9CA2-1386DF01C63B";"14,3639840546857";"45,9251245005372"
"Gornje Poljane";135;"0503E2A3-383A-4AAB-AADA-742139B9D3F7";"14,5223698735479";"46,0489022481686"
